asin,name,date,rating,review,sentiment,cleaned_review,bert_sentiment,review_length
B00QGEN6C8,Himalaya-Gift-Pack,2020-05-19,1,"The product was delivered with a broken basket and the powder had opened up and spilled over every other item.Since this is a non returnable item, please let me know what can be done.It's a very disappointing experience",-1,product delivered broken basket powder opened spilled every itemsince non returnable item please let know doneits disappointing experience,0,18
B00QGEN6C8,Himalaya-Gift-Pack,2019-10-05,3,All items in the box contains dust. Soap wrappers teared. Basket has manufacturing defect and item was damaged during the transportation.,0,items box contains dust soap wrappers teared basket manufacturing defect item damaged transportation,0,13
B00QGEN6C8,Himalaya-Gift-Pack,2018-12-26,5,I bought pack of 9 along with the basket and it costed me 735rs ..even after calculating mrp of individual product total cost is around 1025rs. So overall its an impressive deal . Rest i will use himalaya product for the first time. Johnson has lost its credibilty so i thought of giving it a try.,1,bought pack along basket costed rs even calculating mrp individual product total cost around rs overall impressive deal rest use himalaya product first time johnson lost credibilty thought giving try,1,30
B00QGEN6C8,Himalaya-Gift-Pack,2018-11-21,4,"Its not really very durable, the products are good. And it is value for money. Got the basket which was broken, i made a complain and since this was a non-returnable product they refunded the money as amazon pay to me and gave me the products too. Time was wasted but they solved my problem so its okay.",1,really durable products good value money got basket broken made complain since nonreturnable product refunded money amazon pay gave products time wasted solved problem okay,1,25
B00QGEN6C8,Himalaya-Gift-Pack,2020-03-13,5,"This Himalayan Babycare Gift Basket is a Perfect Gift for Baby Shower, Birthday Gift.Package included: - 11 item included(1) 50 ml - baby cream(2) 100 ml - Baby Massage Oil(3) 200g baby powder(4) 20 grams diaper rash cream(5) 72 pc Baby Wipes(6) 100ml Baby Shampoo(7) 125g X 2pcs Baby Soap(8) 100ml Baby Lotion(9) 200 ml Baby Bathgentle(10) 100 ml Baby Cream(11) Plastic basket with handleCompletely satisfied with the product.Value for money. Good packaging and good handling, wonderful presentation and good quality",1,himalayan babycare gift basket perfect gift baby shower birthday giftpackage included item included ml baby cream ml baby massage oil g baby powder grams diaper rash cream pc baby wipes ml baby shampoo g x pcs baby soap ml baby lotion ml baby bathgentle ml baby cream plastic basket handlecompletely satisfied productvalue money good packaging good handling wonderful presentation good quality,1,61
B00QGEN6C8,Himalaya-Gift-Pack,2018-10-24,5,Totally satisfied with the product.Value for money.Manufacturing date was of August and I ordered in October and I got the fresh product.. totally satisfied..,1,totally satisfied productvalue moneymanufacturing date august ordered october got fresh product totally satisfied,1,13
B00QGEN6C8,Himalaya-Gift-Pack,2019-02-25,5,"I ordered it for a friend, and after she opened it, she really loved it. Great package, every item is as it was descripted on amazon site.",1,ordered friend opened really loved great package every item descripted amazon site,1,12
B00QGEN6C8,Himalaya-Gift-Pack,2019-04-25,5,"It's a very nice product and I am satisfied with this, as per the expectations,the packaging was also good n value for money. The basket is a cute one and I got it at a affordable price. In this product we r almost getting everything n it can be gifted,overall it is very good one & I am happy with that.loved it! 😘",1,nice product satisfied per expectationsthe packaging also good n value money basket cute one got affordable price product r almost getting everything n giftedoverall good one happy thatloved,1,28
B00QGEN6C8,Himalaya-Gift-Pack,2019-10-05,5,"Satisfied,Value for 💰Get in Sale ₹570=9itemsIn good condition(Mf Date-06/2019)U can gift  for a baby..",1,satisfiedvalue get sale itemsin good conditionmf dateu gift baby,1,9
B00QGEN6C8,Himalaya-Gift-Pack,2019-12-15,5,So lets get started .. first of all lests talk about the pros1. Convenient2. All in one3. Having all necessary things4. Good packaging and good handling5. Awesome presentation and good qualitySo there are so many pros but wait it doesn't have so much cons because it is souch worthy to spend if you don't have time to waste in any of the single product to buy thats one for you and also its a good option for giftingIf you find it helpful please click on helpful,1,lets get started first lests talk pros convenient one necessary things good packaging good handling awesome presentation good qualityso many pros wait doesnt much cons souch worthy spend dont time waste single product buy thats one also good option giftingif find helpful please click helpful,1,45
B00QGEN6C8,Himalaya-Gift-Pack,2020-05-19,1,"The product was delivered with a broken basket and the powder had opened up and spilled over every other item.Since this is a non returnable item, please let me know what can be done.It's a very disappointing experience",-1,product delivered broken basket powder opened spilled every itemsince non returnable item please let know doneits disappointing experience,0,18
B00QGEN6C8,Himalaya-Gift-Pack,2019-10-05,3,All items in the box contains dust. Soap wrappers teared. Basket has manufacturing defect and item was damaged during the transportation.,0,items box contains dust soap wrappers teared basket manufacturing defect item damaged transportation,0,13
B00QGEN6C8,Himalaya-Gift-Pack,2018-12-26,5,I bought pack of 9 along with the basket and it costed me 735rs ..even after calculating mrp of individual product total cost is around 1025rs. So overall its an impressive deal . Rest i will use himalaya product for the first time. Johnson has lost its credibilty so i thought of giving it a try.,1,bought pack along basket costed rs even calculating mrp individual product total cost around rs overall impressive deal rest use himalaya product first time johnson lost credibilty thought giving try,1,30
B00QGEN6C8,Himalaya-Gift-Pack,2018-11-21,4,"Its not really very durable, the products are good. And it is value for money. Got the basket which was broken, i made a complain and since this was a non-returnable product they refunded the money as amazon pay to me and gave me the products too. Time was wasted but they solved my problem so its okay.",1,really durable products good value money got basket broken made complain since nonreturnable product refunded money amazon pay gave products time wasted solved problem okay,1,25
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-02-27,4,Happy with this product in the winter time also it gives best result for my son and yes I do malish before the bath or in night day before bath with pure cow ghee along with termaric powder and after bath I gently use this lotion. I am using both lotion and powder for him from very starting . I ordered two one for my son and another for my cousin's child.,1,happy product winter time also gives best result son yes malish bath night day bath pure cow ghee along termaric powder bath gently use lotion using lotion powder starting ordered two one son another cousins child,1,36
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2018-09-28,4,"Although it doesn't make your skin super soft or anything, it does a pretty good job.It gets absorbed into your skin pretty quickly with minimal effort.It also forms a protective layer until your next shower.And I like how it's free from parabens and mineral oil.An ideal light weight moisturizer for non-winter months.The smell reminds me a bit of guava.",1,although doesnt make skin super soft anything pretty good jobit gets absorbed skin pretty quickly minimal effortit also forms protective layer next showerand like free parabens mineral oilan ideal light weight moisturizer nonwinter monthsthe smell reminds bit guava,1,38
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2018-05-19,4,For Kids -3,1,kids,1,1
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-04-10,5,"Recived the product on time thanks Amazon 😘 😘Abt the product =I have been using the product a long.. It is good and come in sealed plactoc packing it has Pleasant fragrance, Thick to Medium Consistency, light on application, Easy to use bottles with nozzle / Pump.Overall m happy the usage😘😘Shall be recommended 👍👍P.s pic in the attachment",1,recived product time thanks amazon abt product using product long good come sealed plactoc packing pleasant fragrance thick medium consistency light application easy use bottles nozzle pumpoverall happy usageshall recommended ps pic attachment,1,33
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-08-31,1,"About that Himalaya cream, I would like to share that this product is not recent manufacturing , it is one year back manufacturing but other items are June 2019 manufacturing.",-1,himalaya cream would like share product recent manufacturing one year back manufacturing items june manufacturing,0,15
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2018-11-03,5,"I switched over from Johnson and Johnson for my son, never had any issues with Himalaya brand, be it there soap, powder or shampoo, looks like they are safe for kids.",1,switched johnson johnson son never issues himalaya brand soap powder shampoo looks like safe kids,1,15
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-02-02,3,Won’t suggest it to people having very dry skin like mine.Good for normal to oily skin. Gets absorbed instantly.My skin needs something greasy as it’s very dry.,0,wont suggest people dry skin like minegood normal oily skin gets absorbed instantlymy skin needs something greasy dry,0,18
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-06-13,5,Another amazing product from Himalaya nonsticky with lovely fragrance ... I m using it from long n  happy with it,1,another amazing product himalaya nonsticky lovely fragrance using long n happy,1,11
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-03-19,4,The product is definitely paraben and sulphate free. However people who have very dry skin would need to apply it multiple times. Price is also quite competitive.,1,product definitely paraben sulphate free however people dry skin would need apply multiple times price also quite competitive,1,18
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-04-10,5,Using it from 2016 for my daughter..Her day starts with this lotion and before going to sleep she herself asks for lotion...,1,using daughterher day starts lotion going sleep asks lotion,1,9
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-02-27,4,Happy with this product in the winter time also it gives best result for my son and yes I do malish before the bath or in night day before bath with pure cow ghee along with termaric powder and after bath I gently use this lotion. I am using both lotion and powder for him from very starting . I ordered two one for my son and another for my cousin's child.,1,happy product winter time also gives best result son yes malish bath night day bath pure cow ghee along termaric powder bath gently use lotion using lotion powder starting ordered two one son another cousins child,1,36
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2018-09-28,4,"Although it doesn't make your skin super soft or anything, it does a pretty good job.It gets absorbed into your skin pretty quickly with minimal effort.It also forms a protective layer until your next shower.And I like how it's free from parabens and mineral oil.An ideal light weight moisturizer for non-winter months.The smell reminds me a bit of guava.",1,although doesnt make skin super soft anything pretty good jobit gets absorbed skin pretty quickly minimal effortit also forms protective layer next showerand like free parabens mineral oilan ideal light weight moisturizer nonwinter monthsthe smell reminds bit guava,1,38
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2018-05-19,4,For Kids -3,1,kids,1,1
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-04-10,5,"Recived the product on time thanks Amazon 😘 😘Abt the product =I have been using the product a long.. It is good and come in sealed plactoc packing it has Pleasant fragrance, Thick to Medium Consistency, light on application, Easy to use bottles with nozzle / Pump.Overall m happy the usage😘😘Shall be recommended 👍👍P.s pic in the attachment",1,recived product time thanks amazon abt product using product long good come sealed plactoc packing pleasant fragrance thick medium consistency light application easy use bottles nozzle pumpoverall happy usageshall recommended ps pic attachment,1,33
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-08-31,1,"About that Himalaya cream, I would like to share that this product is not recent manufacturing , it is one year back manufacturing but other items are June 2019 manufacturing.",-1,himalaya cream would like share product recent manufacturing one year back manufacturing items june manufacturing,0,15
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2018-11-03,5,"I switched over from Johnson and Johnson for my son, never had any issues with Himalaya brand, be it there soap, powder or shampoo, looks like they are safe for kids.",1,switched johnson johnson son never issues himalaya brand soap powder shampoo looks like safe kids,1,15
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-02-02,3,Won’t suggest it to people having very dry skin like mine.Good for normal to oily skin. Gets absorbed instantly.My skin needs something greasy as it’s very dry.,0,wont suggest people dry skin like minegood normal oily skin gets absorbed instantlymy skin needs something greasy dry,0,18
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-06-13,5,Another amazing product from Himalaya nonsticky with lovely fragrance ... I m using it from long n  happy with it,1,another amazing product himalaya nonsticky lovely fragrance using long n happy,1,11
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-03-19,4,The product is definitely paraben and sulphate free. However people who have very dry skin would need to apply it multiple times. Price is also quite competitive.,1,product definitely paraben sulphate free however people dry skin would need apply multiple times price also quite competitive,1,18
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2019-04-10,5,Using it from 2016 for my daughter..Her day starts with this lotion and before going to sleep she herself asks for lotion...,1,using daughterher day starts lotion going sleep asks lotion,1,9
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-07-17,4,i bought this cream for my mom and ladies believe me its work great more then fancy costly  creams but yes its oily but thts ok bcs of result....i wish a serum in same series...thanx amazon ad himalaya..pls like yes if u love my review bcs its free for u.,1,bought cream mom ladies believe work great fancy costly creams yes oily thts ok bcs resulti wish serum seriesthanx amazon ad himalayapls like yes u love review bcs free u,1,30
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-10-25,5,"I was using Himalaya moisturized 8 years back and my skin was really good, soft and gentle. After I moved to Hyderabad I moved to different products like Olay, Ponds, Lotus, Maybelline, Lakme etc. I wasn't happy with any of them. but this Anti aging cream is awesome, in a weeks time I can see and feel the difference in my skin, its very light and light smell. Totally like this cream.",1,using himalaya moisturized years back skin really good soft gentle moved hyderabad moved different products like olay ponds lotus maybelline lakme etc wasnt happy anti aging cream awesome weeks time see feel difference skin light light smell totally like cream,1,40
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-06-14,4,"I have ordered this product for my Mom. And she is very happy with the results after using this product.It does works nicely to reduce your wrinkles if you will apply it on daily bases.At least use this twice in a day, if you really want to improve your skin tone.What I liked the most about this product:#####################################👌Its fragrance is good.👌Made up with natural ingredients, So it won't harm to your skin.👌Comes with a very cheaper price if we will  compare to other related brands.👌JUST go for this product if you are suffering from wrinkle problem.####################################GO for it.Its a value for money product under budget.🤗",1,ordered product mom happy results using productit works nicely reduce wrinkles apply daily basesat least use twice day really want improve skin tonewhat liked productits fragrance goodmade natural ingredients wont harm skincomes cheaper price compare related brandsjust go product suffering wrinkle problemgo itits value money product budget,1,47
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-01-24,3,"I got this for my mom because of the reviews and, to be honest, because of its low price. My mom has been applying it with great dedication every night for over 2 months now (had it ordered 2 times). I can’t say I have seen much of a difference. The least a cream can do is moisturize, but this cream doesn’t work as a moisturizer either. Again, I might be wrong and because my mom has just started using aging creams while she should have started at least some 10 years ago. But, I would really recommend going with better options. And people in the same predicament as mine, can you please suggest me creams that might work?",0,got mom reviews honest low price mom applying great dedication every night months ordered times cant say seen much difference least cream moisturize cream doesnt work moisturizer either might wrong mom started using aging creams started least years ago would really recommend going better options people predicament mine please suggest creams might work,0,53
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-12-14,5,"So nice product, my skin is combination type (oily n dry), it works magically especially in winter. Gives u Extra softness..",1,nice product skin combination type oily n dry works magically especially winter gives u extra softness,1,16
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-03-09,4,My mom changed from ponds day n night cream  after ages and the result is so good.,1,mom changed ponds day n night cream ages result good,1,10
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-02-24,5,"I was bit skeptical about this cream as I was not sure this is good for my age group or not. After using this for about a week I can say that this one is great cream for anyone who is 25+. It's very moisturising so if you have oily skin like I do, little is more. I love to mix it with few drops of rose water n massage my face for a min or so.",1,bit skeptical cream sure good age group using week say one great cream anyone moisturising oily skin like little love mix drops rose water n massage face min,1,28
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-11-13,5,I would like to give five stars. Really amazing work on wrinkles. I am using my third bottle. But apply it on wrinkles before going to sleep. Apply little thicker. You can see the amazing results. Those who are worried about their wrinkles go for it. I got it for 165rs.,1,would like give five stars really amazing work wrinkles using third bottle apply wrinkles going sleep apply little thicker see amazing results worried wrinkles go got rs,1,27
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-04-07,1,"This product gives burning sensation, forget removal of wrinkles and ageing signs. I even got red pathes and rashes on face after 3 days of use. M a huge Himalaya fan, but this product is a big NO!!",-1,product gives burning sensation forget removal wrinkles ageing signs even got red pathes rashes face days use huge himalaya fan product big,0,22
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-04-26,5,"I love it! Light texture, light scent, excellent results. Keeps you looking youthful, of course won't do miracles, but will slow aging process and I feel it removed expression lines that were starting to show. I've been using it for quite a while, almost a year, and it's the best product I've tried of its kind. I can use makeup straight on top of it and it's fine.",1,love light texture light scent excellent results keeps looking youthful course wont miracles slow aging process feel removed expression lines starting show ive using quite almost year best product ive tried kind use makeup straight top fine,1,37
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-07-17,4,i bought this cream for my mom and ladies believe me its work great more then fancy costly  creams but yes its oily but thts ok bcs of result....i wish a serum in same series...thanx amazon ad himalaya..pls like yes if u love my review bcs its free for u.,1,bought cream mom ladies believe work great fancy costly creams yes oily thts ok bcs resulti wish serum seriesthanx amazon ad himalayapls like yes u love review bcs free u,1,30
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-10-25,5,"I was using Himalaya moisturized 8 years back and my skin was really good, soft and gentle. After I moved to Hyderabad I moved to different products like Olay, Ponds, Lotus, Maybelline, Lakme etc. I wasn't happy with any of them. but this Anti aging cream is awesome, in a weeks time I can see and feel the difference in my skin, its very light and light smell. Totally like this cream.",1,using himalaya moisturized years back skin really good soft gentle moved hyderabad moved different products like olay ponds lotus maybelline lakme etc wasnt happy anti aging cream awesome weeks time see feel difference skin light light smell totally like cream,1,40
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-06-14,4,"I have ordered this product for my Mom. And she is very happy with the results after using this product.It does works nicely to reduce your wrinkles if you will apply it on daily bases.At least use this twice in a day, if you really want to improve your skin tone.What I liked the most about this product:#####################################👌Its fragrance is good.👌Made up with natural ingredients, So it won't harm to your skin.👌Comes with a very cheaper price if we will  compare to other related brands.👌JUST go for this product if you are suffering from wrinkle problem.####################################GO for it.Its a value for money product under budget.🤗",1,ordered product mom happy results using productit works nicely reduce wrinkles apply daily basesat least use twice day really want improve skin tonewhat liked productits fragrance goodmade natural ingredients wont harm skincomes cheaper price compare related brandsjust go product suffering wrinkle problemgo itits value money product budget,1,47
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-01-24,3,"I got this for my mom because of the reviews and, to be honest, because of its low price. My mom has been applying it with great dedication every night for over 2 months now (had it ordered 2 times). I can’t say I have seen much of a difference. The least a cream can do is moisturize, but this cream doesn’t work as a moisturizer either. Again, I might be wrong and because my mom has just started using aging creams while she should have started at least some 10 years ago. But, I would really recommend going with better options. And people in the same predicament as mine, can you please suggest me creams that might work?",0,got mom reviews honest low price mom applying great dedication every night months ordered times cant say seen much difference least cream moisturize cream doesnt work moisturizer either might wrong mom started using aging creams started least years ago would really recommend going better options people predicament mine please suggest creams might work,0,53
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-12-14,5,"So nice product, my skin is combination type (oily n dry), it works magically especially in winter. Gives u Extra softness..",1,nice product skin combination type oily n dry works magically especially winter gives u extra softness,1,16
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-03-09,4,My mom changed from ponds day n night cream  after ages and the result is so good.,1,mom changed ponds day n night cream ages result good,1,10
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-02-24,5,"I was bit skeptical about this cream as I was not sure this is good for my age group or not. After using this for about a week I can say that this one is great cream for anyone who is 25+. It's very moisturising so if you have oily skin like I do, little is more. I love to mix it with few drops of rose water n massage my face for a min or so.",1,bit skeptical cream sure good age group using week say one great cream anyone moisturising oily skin like little love mix drops rose water n massage face min,1,28
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2018-11-13,5,I would like to give five stars. Really amazing work on wrinkles. I am using my third bottle. But apply it on wrinkles before going to sleep. Apply little thicker. You can see the amazing results. Those who are worried about their wrinkles go for it. I got it for 165rs.,1,would like give five stars really amazing work wrinkles using third bottle apply wrinkles going sleep apply little thicker see amazing results worried wrinkles go got rs,1,27
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-04-07,1,"This product gives burning sensation, forget removal of wrinkles and ageing signs. I even got red pathes and rashes on face after 3 days of use. M a huge Himalaya fan, but this product is a big NO!!",-1,product gives burning sensation forget removal wrinkles ageing signs even got red pathes rashes face days use huge himalaya fan product big,0,22
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2019-04-26,5,"I love it! Light texture, light scent, excellent results. Keeps you looking youthful, of course won't do miracles, but will slow aging process and I feel it removed expression lines that were starting to show. I've been using it for quite a while, almost a year, and it's the best product I've tried of its kind. I can use makeup straight on top of it and it's fine.",1,love light texture light scent excellent results keeps looking youthful course wont miracles slow aging process feel removed expression lines starting show ive using quite almost year best product ive tried kind use makeup straight top fine,1,37
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2017-03-06,5,"Of all teas which i have tested and tasted, this tea has been my companion since many decades...  with little bit of adrak, pudina leaves, and one little pinch of the powder of cardamon & sticks - but you add milk separately heating it. And see the difference...It is heavenly after a tiring day ... though am not addicted to tea... but have found this particular tea very much enjoyable... and light :-)Thanks .",1,teas tested tasted tea companion since many decades little bit adrak pudina leaves one little pinch powder cardamon sticks add milk separately heating see differenceit heavenly tiring day though addicted tea found particular tea much enjoyable light thanks,1,38
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-06-22,5,"I tried many other tea brands over the years, however, I have to wait for those tea to finish to get back to getting this Tea. There is no match for this tea. I've been using this since childhood.",1,tried many tea brands years however wait tea finish get back getting tea match tea ive using since childhood,1,19
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2016-01-13,5,"Tasted Society Tea Regular Tea first time at my friends's home in Mumbai and found it very good. could not find it locally and hence as soon as I found it on Amazon, placed the maximum no.pouches allowed to an individual buyer.",1,tasted society tea regular tea first time friendss home mumbai found good could find locally hence soon found amazon placed maximum nopouches allowed individual buyer,1,25
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-09-21,5,"One of the best tea I've ever tasted , my family in Mumbai has been using this for ages..Best thing is if Milk is hot then it will take only 2 mins to prepare....The colour, taste and aroma is just mesmerizing..",1,one best tea ive ever tasted family mumbai using agesbest thing milk hot take mins preparethe colour taste aroma mesmerizing,1,20
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-09-11,5,"Taste is a matter of preference. Personally speaking, quite liked the taste and flavour of the brand",1,taste matter preference personally speaking quite liked taste flavour brand,1,10
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-06-12,5,Have been using society since many yearsAlways the same taste and flavour,1,using society since many yearsalways taste flavour,1,7
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-07-26,4,It is good for tea lovers who like their tea strong and straight.,1,good tea lovers like tea strong straight,1,7
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2017-08-03,5,OK Product,1,ok product,1,2
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-08-02,5,Very tasty tea which we are using for long.,1,tasty tea using long,1,4
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2016-04-03,5,Tastes better than other products.delivered on time.planning to buy 1 kg pack...,1,tastes better productsdelivered timeplanning buy kg pack,1,7
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2017-03-06,5,"Of all teas which i have tested and tasted, this tea has been my companion since many decades...  with little bit of adrak, pudina leaves, and one little pinch of the powder of cardamon & sticks - but you add milk separately heating it. And see the difference...It is heavenly after a tiring day ... though am not addicted to tea... but have found this particular tea very much enjoyable... and light :-)Thanks .",1,teas tested tasted tea companion since many decades little bit adrak pudina leaves one little pinch powder cardamon sticks add milk separately heating see differenceit heavenly tiring day though addicted tea found particular tea much enjoyable light thanks,1,38
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-06-22,5,"I tried many other tea brands over the years, however, I have to wait for those tea to finish to get back to getting this Tea. There is no match for this tea. I've been using this since childhood.",1,tried many tea brands years however wait tea finish get back getting tea match tea ive using since childhood,1,19
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2016-01-13,5,"Tasted Society Tea Regular Tea first time at my friends's home in Mumbai and found it very good. could not find it locally and hence as soon as I found it on Amazon, placed the maximum no.pouches allowed to an individual buyer.",1,tasted society tea regular tea first time friendss home mumbai found good could find locally hence soon found amazon placed maximum nopouches allowed individual buyer,1,25
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-09-21,5,"One of the best tea I've ever tasted , my family in Mumbai has been using this for ages..Best thing is if Milk is hot then it will take only 2 mins to prepare....The colour, taste and aroma is just mesmerizing..",1,one best tea ive ever tasted family mumbai using agesbest thing milk hot take mins preparethe colour taste aroma mesmerizing,1,20
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-09-11,5,"Taste is a matter of preference. Personally speaking, quite liked the taste and flavour of the brand",1,taste matter preference personally speaking quite liked taste flavour brand,1,10
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-06-12,5,Have been using society since many yearsAlways the same taste and flavour,1,using society since many yearsalways taste flavour,1,7
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-07-26,4,It is good for tea lovers who like their tea strong and straight.,1,good tea lovers like tea strong straight,1,7
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2017-08-03,5,OK Product,1,ok product,1,2
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2020-08-02,5,Very tasty tea which we are using for long.,1,tasty tea using long,1,4
B01GCESDT2,Society-Tea-Regular-250g-Pouch,2016-04-03,5,Tastes better than other products.delivered on time.planning to buy 1 kg pack...,1,tastes better productsdelivered timeplanning buy kg pack,1,7
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-02-21,1,"Earlier"" society ""tea powder is Good in quality and flavour but after ""society ""comes in society its quality degraded and amlagmation of dust in ""chaipatti "" dettered its qiality.we hope for best from ""society ""to best for society",-1,earlier society tea powder good quality flavour society comes society quality degraded amlagmation dust chaipatti dettered qialitywe hope best society best society,0,22
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2019-05-20,5,"I'm a milk-tea addicted person. Although, I control it upto thrice day but sometimes it may exceed 5.Since I like milk-tea alot, I have tried many Dust-teas available in the market.I've tried and tasted Wagh-bakri, brookebond, Taj, society, maharsthra chai, maa-beti Chai & you name it.I liked the society tea alot. This tea when boiled in the water gives a nice flavor and the color which no other teas can give.The packaging was nice. I ordered for a 1kg pack directly since I already knew about the taste.From the value for money standpoint, it is a little costlier (20-30 Rs per kg)  in comparison to its other teas of its class. But you will find it worth it. Just make sure you use a correct method to prepare to get the best out of it.Method in the sense, first boil it in water and then add milk.Directly adding into milk will also give you the good taste but the colour will fade away in that case.",1,im milktea addicted person although control upto thrice day sometimes may exceed since like milktea alot tried many dustteas available marketive tried tasted waghbakri brookebond taj society maharsthra chai maabeti chai name iti liked society tea alot tea boiled water gives nice flavor color teas givethe packaging nice ordered kg pack directly since already knew tastefrom value money standpoint little costlier rs per kg comparison teas class find worth make sure use correct method prepare get best itmethod sense first boil water add milkdirectly adding milk also give good taste colour fade away case,1,94
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2018-07-26,1,Received this product in damaged condition and it doesn’t come under returnable category. Since the seal is broken can’t use the product,-1,received product damaged condition doesnt come returnable category since seal broken cant use product,0,14
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-07-17,5,We are A family of tea drinkers and found it to be the best ever had.Been faithful to Tata tea gold since it got launched but had to buy society tea when our brand was not available during lockdown and found it to be better than Tata tea gold.Where Tata tea gold has longer leaf this one looks like any other tea but once the tea is brewed the colour and taste was as strong as Tata tea gold. Not a percent less.Price was also similar to Tata tea gold. Henceforth we are going to buy whichever brand is on discount online.,1,family tea drinkers found best ever hadbeen faithful tata tea gold since got launched buy society tea brand available lockdown found better tata tea goldwhere tata tea gold longer leaf one looks like tea tea brewed colour taste strong tata tea gold percent lessprice also similar tata tea gold henceforth going buy whichever brand discount online,1,56
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2019-11-13,3,"Tea above rs. 400 per kg should not contain dust..At the rate 400/-, why to add dust with ctc granules.. Its a 100% margin business, still the company providing sub standard ctc instead of bopsm.. I will not going yo buy it again",0,tea rs per kg contain dustat rate add dust ctc granules margin business still company providing sub standard ctc instead bopsm going yo buy,0,24
